id,type_2_tous,nb_type2
da8571783f,['variante_ingredients'],1
da8ae1184b,['variante_permutation'],1
da8d32fe20,['variante_ingredients'],1
da8d779763,['variante_ingredients'],1
da8efffc8e,['variante_permutation'],1
da8f4b9740,['variante_permutation'],1
da9006a78c,['variante_permutation'],1
da901f5426,['variante_permutation'],1
da97dab799,['variante_ingredients'],1
da9ade12c9,['variante_ingredients'],1
da9d961ffb,['variante_ingredients'],1
da9dc6c752,['variante_ingredients'],1
da9e08ec52,['variante_ingredients'],1
da9ed309d5,['variante_ingredients'],1
da9fe04560,['variante_ingredients'],1
daa0419d83,['variante_ingredients'],1
daa620528f,['variante_ingredients'],1
daa72a58a2,['variante_principale'],1
daa8c613e4,"['variante_ingredients', 'variante_permutation']",2
daaac45a76,['variante_ingredients'],1
daab2fbd16,['variante_ingredients'],1
daadc3c623,['variante_ingredients'],1
daae35ae71,['variante_permutation'],1
dab1ccbe3b,['variante_ingredients'],1
dab83a30c8,['variante_ingredients'],1
dabbad4487,['variante_ingredients'],1
dabc7f5e6f,['variante_ingredients'],1
dabca42f0d,['variante_ingredients'],1
dabdad7fdc,['variante_ingredients'],1
dabe34ff6c,['variante_ingredients'],1
dabea2995e,['variante_ingredients'],1
dabf9be428,['variante_principale'],1
dabfd9a6fc,['variante_ingredients'],1
dac3678f11,['variante_ingredients'],1
dac3bd784f,['variante_ingredients'],1
dac8608393,"['variante_ingredients', 'variante_principale']",2
dac8cccd27,['variante_ingredients'],1
dacab48db8,['variante_ingredients'],1
dacae9aab9,['variante_ingredients'],1
dacb5f6279,['variante_ingredients'],1
dacb680611,['variante_permutation'],1
dacbf24c89,['variante_ingredients'],1
dadb223e5b,['variante_ingredients'],1
dadd58a1bb,['variante_ingredients'],1
dade58a1a0,['variante_permutation'],1
dadebd384f,['variante_permutation'],1
dae1230d94,['variante_ingredients'],1
dae3816f0a,['variante_ingredients'],1
dae3b279f2,['variante_ingredients'],1
dae4168131,['variante_ingredients'],1
dae58ab22a,['variante_ingredients'],1
dae5db3aea,['variante_ingredients'],1
daed926a9b,['variante_principale'],1
daedc955e2,['variante_ingredients'],1
daef867403,['variante_ingredients'],1
daf1b2f422,['variante_ingredients'],1
daf427ac9b,['variante_principale'],1
dafc7c8069,['variante_ingredients'],1
dafff8cecc,['variante_ingredients'],1
db00d2ca58,['variante_ingredients'],1
db03cadae9,['variante_principale'],1
db0ca8c3a3,['variante_ingredients'],1
db0cd61651,"['variante_ingredients', 'variante_permutation']",2
db0ddaeefc,['variante_ingredients'],1
db0e0493bf,['variante_permutation'],1
db11e78e2d,['variante_ingredients'],1
db152d0399,['variante_ingredients'],1
db16c3eda8,['variante_ingredients'],1
db1a15ab55,['variante_ingredients'],1
db1aff6687,['variante_principale'],1
db1b828ec5,['variante_ingredients'],1
db1c8c62ba,['variante_ingredients'],1
db1ebadf9d,['variante_principale'],1
db1ed55e1f,['variante_ingredients'],1
db2461d5ed,['variante_ingredients'],1
db251cfc24,['variante_ingredients'],1
db261db09c,['variante_ingredients'],1
db2ab4b4dc,"['variante_ingredients', 'variante_permutation']",2
db2b224702,['variante_ingredients'],1
db2ef06ee6,['variante_ingredients'],1
db31ca1c4e,['variante_ingredients'],1
db33edb933,['variante_ingredients'],1
db36808594,['variante_ingredients'],1
db374cac01,['variante_principale'],1
db38208c8a,"['variante_ingredients', 'variante_permutation', 'variante_principale']",3
db38630433,['variante_ingredients'],1
db3aaef552,"['variante_ingredients', 'variante_principale']",2
db3aafa2d0,['variante_ingredients'],1
db3bc3d2c7,['variante_ingredients'],1
db403bff24,['variante_ingredients'],1
db419bc698,['variante_ingredients'],1
db41e643e0,['variante_ingredients'],1
db448bdade,['variante_ingredients'],1
db45b0fa2d,['variante_ingredients'],1
db47934b14,['variante_permutation'],1
db48c03e68,['variante_ingredients'],1
db4966ab95,['variante_ingredients'],1
db4a46fe40,['variante_ingredients'],1
db4ac5acfc,['variante_permutation'],1
db4ac9a449,['variante_principale'],1
db4ae45f20,['variante_principale'],1
db4d100674,['variante_ingredients'],1
db4e330048,['variante_ingredients'],1
db53cdf075,['variante_ingredients'],1
db54d72c88,['variante_principale'],1
db565ac43f,['variante_ingredients'],1
db57279fc9,['variante_ingredients'],1
db5f34b422,['variante_ingredients'],1
db64a8d69d,['variante_ingredients'],1
db666e87ce,['variante_ingredients'],1
db67798cd5,['variante_ingredients'],1
db67b323be,['variante_ingredients'],1
db6919bd2f,['variante_ingredients'],1
db6abae395,['variante_ingredients'],1
db6ade2cc0,['variante_ingredients'],1
db6c02dce7,['variante_ingredients'],1
db7b1a65bb,['variante_ingredients'],1
db7cce17c8,['variante_ingredients'],1
db7ff38338,['variante_ingredients'],1
db8041308e,['variante_ingredients'],1
db80d9ee39,"['variante_ingredients', 'variante_principale']",2
db811c32cc,['variante_permutation'],1
db8348f5c9,['variante_ingredients'],1
db8503602f,['variante_ingredients'],1
db85af1daf,['variante_permutation'],1
db85f4353a,['variante_ingredients'],1
db85fbcaff,['variante_ingredients'],1
db89b79229,['variante_ingredients'],1
db8b857216,['variante_ingredients'],1
db8d8438a5,['variante_permutation'],1
db8e20d7e1,['variante_permutation'],1
db95725ba5,['variante_ingredients'],1
db967b006a,['variante_ingredients'],1
db975fda5b,['variante_ingredients'],1
db98950074,['variante_ingredients'],1
db9cf333b9,['variante_ingredients'],1
db9d51463f,['variante_ingredients'],1
db9e293833,['variante_principale'],1
dba1bae6e8,['variante_ingredients'],1
dba409f71a,['variante_ingredients'],1
dba6684703,['variante_ingredients'],1
dbaa40a685,['variante_ingredients'],1
dbaad1cc56,['variante_ingredients'],1
dbafb57cb7,['variante_ingredients'],1
dbafb92c29,['variante_ingredients'],1
dbb0a5c391,['variante_ingredients'],1
dbb0aced89,['variante_ingredients'],1
dbb0ecdfb9,['variante_ingredients'],1
dbb382f104,['variante_ingredients'],1
dbb588b884,"['variante_ingredients', 'variante_permutation']",2
dbb9146506,['variante_ingredients'],1
dbb91a6015,['variante_ingredients'],1
dbbab5deb7,['variante_ingredients'],1
dbbd5743f5,['variante_ingredients'],1
dbbe8b1176,['variante_ingredients'],1
dbc049cf9a,['variante_principale'],1
dbc0f4075c,['variante_ingredients'],1
dbc81d5197,['variante_ingredients'],1
dbc922d670,['variante_ingredients'],1
dbcac98bcf,['variante_ingredients'],1
dbcafcffe9,['variante_ingredients'],1
dbcbf43c54,['variante_permutation'],1
dbcdadea05,['variante_ingredients'],1
dbd14656f3,['variante_ingredients'],1
dbd42e59d7,['variante_ingredients'],1
dbd44cb167,['variante_ingredients'],1
dbd44d6a41,['variante_ingredients'],1
dbd799593d,['variante_ingredients'],1
dbd91624e3,['variante_ingredients'],1
dbdd39750c,['variante_ingredients'],1
dbe3fb8975,['variante_permutation'],1
dbe556eb3d,['variante_ingredients'],1
dbe5c3781b,['variante_ingredients'],1
dbe5fd8e8c,['variante_ingredients'],1
dbe9f45bb6,['variante_ingredients'],1
dbebad5db1,['variante_ingredients'],1
dbed8a86bf,['variante_ingredients'],1
dbef9f8c66,['variante_ingredients'],1
dbf07d158e,['variante_ingredients'],1
dbf13577fa,['variante_principale'],1
dbf18a9f91,['variante_ingredients'],1
dbf3bb0cc9,['variante_ingredients'],1
dbf40cfafb,['variante_ingredients'],1
dbf4f87936,"['variante_ingredients', 'variante_permutation']",2
dbf86ba421,['variante_ingredients'],1
dc0171615b,['variante_principale'],1
dc01c490c7,['variante_ingredients'],1
dc0372a31d,['variante_ingredients'],1
dc058e4e95,['variante_ingredients'],1
dc06864b92,['variante_ingredients'],1
dc070a532b,['variante_ingredients'],1
dc08f0ffd4,['variante_principale'],1
dc093ae2ba,['variante_principale'],1
dc0ac05460,['variante_principale'],1
dc0b45db4f,['variante_ingredients'],1
dc1025676f,['variante_ingredients'],1
dc10e5e52c,['variante_principale'],1
dc17dfb82a,['variante_ingredients'],1
dc180495e9,['variante_ingredients'],1
dc19e5d0c1,['variante_ingredients'],1
dc1c3df18b,['variante_ingredients'],1
dc1dd34fd7,['variante_principale'],1
dc1ed5701e,['variante_ingredients'],1
dc1edbb67b,['variante_ingredients'],1
dc218f2dad,"['variante_ingredients', 'variante_permutation']",2
dc219b82ad,['variante_ingredients'],1
dc23ab3542,['variante_principale'],1
dc243187d3,['variante_principale'],1
dc251b3f26,['variante_ingredients'],1
dc27b2826e,['variante_principale'],1
dc280ac2cf,['variante_ingredients'],1
dc281d3a8f,['variante_ingredients'],1
dc290529b0,['variante_principale'],1
dc2d9689c5,['variante_ingredients'],1
dc30452953,['variante_ingredients'],1
dc3267e76a,['variante_ingredients'],1
dc355f069b,['variante_ingredients'],1
dc35efa309,['variante_ingredients'],1
dc3c5b6f81,['variante_permutation'],1
dc3cf81005,['variante_ingredients'],1
dc3d62480d,['variante_ingredients'],1
dc42e01b57,['variante_ingredients'],1
dc442535a2,['variante_ingredients'],1
dc4452ba36,['variante_ingredients'],1
dc4465ba05,['variante_ingredients'],1
dc4890cb1c,['variante_principale'],1
dc48d5397b,['variante_principale'],1
dc4ac08a20,['variante_permutation'],1
dc4bc56667,['variante_ingredients'],1
dc4ccf0764,['variante_ingredients'],1
dc4d365331,['variante_ingredients'],1
dc4f52e20e,['variante_ingredients'],1
dc4fbb55c1,"['variante_ingredients', 'variante_permutation']",2
dc4fc76a7f,['variante_ingredients'],1
dc4fe3f3cd,['variante_permutation'],1
dc50853291,['variante_ingredients'],1
dc5197d510,['variante_ingredients'],1
dc555d86de,['variante_ingredients'],1
dc561fe71f,['variante_principale'],1
dc5658c7ad,['variante_ingredients'],1
dc58adb58f,['variante_ingredients'],1
dc59b725d8,['variante_ingredients'],1
dc5b612c49,['variante_ingredients'],1
dc5da431c1,['variante_principale'],1
dc5fd34aaf,['variante_ingredients'],1
dc62f50993,['variante_ingredients'],1
dc63c45f9e,['variante_principale'],1
dc6508652b,['variante_ingredients'],1
dc665171d7,['variante_ingredients'],1
dc66bb412c,['variante_ingredients'],1
dc66ea6091,['variante_ingredients'],1
dc68d56e0c,['variante_ingredients'],1
dc7042d30f,['variante_permutation'],1
dc731dbd66,['variante_principale'],1
dc743eda9a,['variante_ingredients'],1
dc75f9f757,['variante_permutation'],1
dc75fffb62,['variante_ingredients'],1
dc7657affc,['variante_ingredients'],1
dc7c254989,['variante_ingredients'],1
dc7d17c986,['variante_ingredients'],1
dc7f49494e,['variante_ingredients'],1
dc808a6634,['variante_principale'],1
dc8255762c,['variante_principale'],1
dc83596097,['variante_ingredients'],1
dc83c27780,"['variante_ingredients', 'variante_permutation']",2
dc84ffd0bd,['variante_ingredients'],1
dc85c4cf00,['variante_ingredients'],1
dc877b3d68,"['variante_ingredients', 'variante_principale']",2
dc89659fff,['variante_permutation'],1
dc898c8e97,['variante_ingredients'],1
dc8ad08449,['variante_ingredients'],1
dc8b39d0ff,"['variante_ingredients', 'variante_permutation']",2
dc92a35c0a,['variante_ingredients'],1
dc9398673b,['variante_ingredients'],1
dc9400a7ce,['variante_ingredients'],1
dc978812f3,['variante_ingredients'],1
dc98c52953,['variante_principale'],1
dc9a9fda41,['variante_ingredients'],1
dc9d91a2c4,['variante_ingredients'],1
dc9f1c7aeb,"['variante_ingredients', 'variante_permutation', 'variante_principale']",3
dca0bd406b,['variante_principale'],1
dca16145d9,['variante_permutation'],1
dca3334320,['variante_permutation'],1
dca48f6555,['variante_ingredients'],1
dca870fdb2,['variante_ingredients'],1
dca8a5bf6b,['variante_permutation'],1
dcab807fbe,['variante_ingredients'],1
dcabadfe22,['variante_ingredients'],1
dcae13270f,['variante_principale'],1
dcafc682db,['variante_ingredients'],1
dcb68514f0,"['variante_ingredients', 'variante_permutation']",2
dcb7509723,['variante_ingredients'],1
dcb969048c,['variante_ingredients'],1
dcbad6fe2d,['variante_ingredients'],1
dcbc22ecec,['variante_ingredients'],1
dcbf0b2344,['variante_ingredients'],1
dcc10b13e9,['variante_ingredients'],1
dcc1891d31,['variante_ingredients'],1
dcc2574423,['variante_ingredients'],1
dcc2e00013,['variante_ingredients'],1
dcc37fb101,['variante_ingredients'],1
dcc50d26bb,['variante_ingredients'],1
dcc93e831f,['variante_principale'],1
dccac7ad72,['variante_ingredients'],1
dccb2753e8,['variante_ingredients'],1
dccc9ceb35,['variante_ingredients'],1
dccdf95d5d,['variante_ingredients'],1
dcd0fd9af7,['variante_principale'],1
dcd53ea1b5,['variante_ingredients'],1
dcd58279bc,['variante_permutation'],1
dcd5c70b99,['variante_principale'],1
dcda2c2c58,['variante_ingredients'],1
dcdd1a9860,['variante_ingredients'],1
dcdde09b56,['variante_ingredients'],1
dce1254a22,['variante_ingredients'],1
dce172e06c,['variante_ingredients'],1
dce2b4c087,['variante_ingredients'],1
dce3f47ae2,['variante_ingredients'],1
dce4431432,['variante_permutation'],1
dce5127151,['variante_permutation'],1
dce5271a52,['variante_ingredients'],1
dce5b4060f,['variante_ingredients'],1
dce6081636,['variante_permutation'],1
dce82002b4,['variante_ingredients'],1
dce8fd3560,['variante_ingredients'],1
dce9a6bd8d,['variante_ingredients'],1
dce9ae0094,['variante_principale'],1
dcea0db6e1,['variante_principale'],1
dcec8db7d2,['variante_principale'],1
dceda83cca,['variante_ingredients'],1
dcf1cf6620,['variante_ingredients'],1
dcf50c4d18,['variante_ingredients'],1
dcf7f1d863,['variante_ingredients'],1
dcfa08be25,['variante_ingredients'],1
dcfdea9514,['variante_ingredients'],1
dcff07b2f9,['variante_ingredients'],1
dd017ffda5,['variante_ingredients'],1
dd04e1999e,['variante_ingredients'],1
dd054f22dc,['variante_ingredients'],1
dd06043728,['variante_ingredients'],1
dd084c7386,['variante_ingredients'],1
dd08f8e504,['variante_principale'],1
dd0b4dcb25,['variante_ingredients'],1
dd0c9b6e5a,['variante_ingredients'],1
dd0df03e26,['variante_ingredients'],1
dd0eb737f4,['variante_ingredients'],1
dd0eb85be6,['variante_ingredients'],1
dd0f707dd1,['variante_ingredients'],1
dd11f480c4,['variante_ingredients'],1
dd1371406a,['variante_ingredients'],1
dd13d83315,['variante_ingredients'],1
dd17c73990,['variante_ingredients'],1
dd183e1a0f,['variante_ingredients'],1
dd1bd39062,['variante_ingredients'],1
dd1bec8dfb,['variante_ingredients'],1
dd1fa73704,['variante_principale'],1
dd22234a11,['variante_ingredients'],1
dd228bf480,['variante_ingredients'],1
dd25e1e12d,['variante_ingredients'],1
dd265d9ca8,['variante_ingredients'],1
dd2b24dd04,['variante_principale'],1
dd2d6bf738,['variante_permutation'],1
dd2e2cefc3,['variante_principale'],1
dd30b15b62,['variante_ingredients'],1
dd3178c2a8,"['variante_ingredients', 'variante_permutation']",2
dd326c11f3,['variante_ingredients'],1
dd338ec91c,['variante_ingredients'],1
dd3433ae85,['variante_ingredients'],1
dd34be9ac8,['variante_ingredients'],1
dd356800ed,['variante_ingredients'],1
dd3730e230,['variante_ingredients'],1
dd3ec1a02d,['variante_ingredients'],1
dd419eee0b,['variante_ingredients'],1
dd42eeffda,['variante_ingredients'],1
dd43d9821c,['variante_principale'],1
dd4533e558,['variante_principale'],1
dd48588171,['variante_ingredients'],1
dd503c360c,['variante_ingredients'],1
dd503e57dc,['variante_permutation'],1
dd56414c66,['variante_ingredients'],1
dd5791e674,['variante_ingredients'],1
dd5e2f56bd,['variante_ingredients'],1
dd60a7b7fe,['variante_ingredients'],1
dd61132a1f,['variante_ingredients'],1
dd61d992c9,['variante_ingredients'],1
dd6207007b,['variante_ingredients'],1
dd630d2d86,['variante_ingredients'],1
dd6365eae9,['variante_principale'],1
dd654a6645,['variante_ingredients'],1
dd66d125c8,['variante_ingredients'],1
dd68bf076a,['variante_ingredients'],1
dd68d38ed9,['variante_ingredients'],1
dd68d58ccf,['variante_ingredients'],1
dd69ee1e3b,['variante_ingredients'],1
dd6e73c377,['variante_ingredients'],1
dd70fea163,['variante_ingredients'],1
dd7268051b,['variante_principale'],1
dd72f0708c,['variante_ingredients'],1
dd7a71908b,['variante_ingredients'],1
dd7ac67177,['variante_ingredients'],1
dd7ebbe971,['variante_permutation'],1
dd7fa893a1,['variante_ingredients'],1
dd82cc7003,['variante_ingredients'],1
dd850d91b7,['variante_ingredients'],1
dd87e57dba,['variante_ingredients'],1
dd888ea800,['variante_principale'],1
dd8a02aa12,['variante_ingredients'],1
dd8b054c06,['variante_ingredients'],1
dd8e87e5b9,['variante_ingredients'],1
dd9090984c,['variante_permutation'],1
dd90d12ddb,['variante_ingredients'],1
dd90f7ec07,['variante_ingredients'],1
dd92e81127,['variante_permutation'],1
dd953bcab3,['variante_ingredients'],1
dd96ed3cc4,['variante_ingredients'],1
dd98547687,['variante_ingredients'],1
dd9a3c8be8,['variante_ingredients'],1
dd9d150d44,['variante_ingredients'],1
dd9fbd5ba8,['variante_ingredients'],1
dda064916d,['variante_ingredients'],1
dda2457ea7,['variante_permutation'],1
dda6651e47,['variante_ingredients'],1
dda815912d,['variante_ingredients'],1
ddab03339e,['variante_ingredients'],1
ddab5d4a50,['variante_ingredients'],1
ddac6427c2,['variante_principale'],1
ddad608e42,['variante_ingredients'],1
ddadc1f387,['variante_ingredients'],1
ddb0229cb0,['variante_ingredients'],1
ddb2fbd836,['variante_ingredients'],1
ddb46b4e92,['variante_principale'],1
ddb8763d8d,['variante_ingredients'],1
ddbd12c5e9,['variante_ingredients'],1
ddbd720fd9,['variante_ingredients'],1
ddc13e768f,['variante_principale'],1
ddc55d631e,['variante_ingredients'],1
ddc5f7d4fe,['variante_permutation'],1
ddc6c79a98,['variante_ingredients'],1
ddcb3b49de,['variante_ingredients'],1
ddcc93535c,['variante_ingredients'],1
ddd4630827,['variante_ingredients'],1
dddd10b44c,['variante_ingredients'],1
dddf7ce149,['variante_ingredients'],1
dde01a0efd,['variante_permutation'],1
dde360b7aa,['variante_principale'],1
dde3b1395c,['variante_ingredients'],1
dde42edb82,['variante_ingredients'],1
ddec4753b7,['variante_ingredients'],1
dded9aca0e,['variante_ingredients'],1
ddedf32be6,['variante_ingredients'],1
ddee78280b,['variante_ingredients'],1
ddef60c1d7,['variante_ingredients'],1
ddeff2f40b,"['variante_ingredients', 'variante_principale']",2
ddf0db02b3,['variante_ingredients'],1
ddf10c2059,['variante_ingredients'],1
ddf24d8c8d,"['variante_ingredients', 'variante_permutation']",2
ddf2b4f032,['variante_principale'],1
ddf37ba981,['variante_ingredients'],1
ddf450cb72,['variante_ingredients'],1
ddf7cae887,['variante_ingredients'],1
ddfc1c922e,['variante_ingredients'],1
de06d49bd5,['variante_ingredients'],1
de071f6d00,['variante_ingredients'],1
de07cf8ec0,['variante_permutation'],1
de0814e06e,['variante_ingredients'],1
de0834e230,['variante_permutation'],1
de0a0f9c78,['variante_principale'],1
de0c89a45d,['variante_ingredients'],1
de0d105af4,['variante_ingredients'],1
de0e08ed2b,['variante_permutation'],1
de11ddd3fb,['variante_ingredients'],1
de124f4d8d,['variante_principale'],1
de150bfe0d,['variante_principale'],1
de16585f7d,['variante_principale'],1
de1d28124e,['variante_ingredients'],1
de23ae33ee,['variante_ingredients'],1
de25829f29,['variante_ingredients'],1
de269e2e91,['variante_principale'],1
de29b5463d,['variante_ingredients'],1
de3051cee8,['variante_ingredients'],1
de3129cb12,['variante_ingredients'],1
de317457eb,['variante_ingredients'],1
de31cbed61,"['variante_ingredients', 'variante_principale']",2
de32419371,['variante_ingredients'],1
de330d9b11,['variante_ingredients'],1
de356c3ab8,['variante_ingredients'],1
de39b16b4b,['variante_ingredients'],1
de3bf5d0a3,['variante_ingredients'],1
de3e2f51a9,['variante_ingredients'],1
de43a47e8b,['variante_principale'],1
de4549b33a,['variante_ingredients'],1
de4a7c817c,['variante_permutation'],1
de521499e4,['variante_ingredients'],1
de5683a941,['variante_ingredients'],1
de59330cc8,['variante_ingredients'],1
de5acb8d8d,['variante_ingredients'],1
de5f30f820,['variante_ingredients'],1
de6053b90d,['variante_ingredients'],1
de64cdca62,['variante_ingredients'],1
de6599bd24,['variante_ingredients'],1
de678468ae,"['variante_ingredients', 'variante_permutation']",2
de698ac3dc,['variante_ingredients'],1
de6ae2b91c,['variante_ingredients'],1
de6bf24ba6,['variante_ingredients'],1
de6ea8194a,['variante_ingredients'],1
de6ee26716,['variante_ingredients'],1
de7016d7ee,['variante_permutation'],1
de765b9a26,['variante_ingredients'],1
de7959e923,['variante_ingredients'],1
de7a2fc4ef,['variante_principale'],1
de7a5b2c8c,['variante_ingredients'],1
de8366c12f,['variante_ingredients'],1
de84c5fdd9,['variante_ingredients'],1
de85a84d29,['variante_ingredients'],1
de866a46b5,['variante_ingredients'],1
de874c0db6,['variante_ingredients'],1
de875ad61b,['variante_ingredients'],1
de88a2745a,['variante_ingredients'],1
de89105396,"['variante_ingredients', 'variante_permutation']",2
de8ba58091,['variante_ingredients'],1
de8dad9797,['variante_principale'],1
de90663fee,['variante_principale'],1
de960b13b8,['variante_principale'],1
de9615e913,['variante_principale'],1
dea0e7c547,['variante_ingredients'],1
dea1025a1c,['variante_ingredients'],1
dea111d5ce,['variante_principale'],1
dea1c14c73,['variante_ingredients'],1
dea82b3e6f,['variante_ingredients'],1
deae61bf91,['variante_ingredients'],1
deb06831b7,['variante_ingredients'],1
deb0c8344d,"['variante_ingredients', 'variante_permutation']",2
deb1ae4f92,['variante_permutation'],1
deb5656fec,['variante_ingredients'],1
deb74900aa,['variante_principale'],1
debbff460f,['variante_ingredients'],1
debd274f0f,['variante_ingredients'],1
dec276b2cb,['variante_ingredients'],1
dec3071652,['variante_ingredients'],1
dec5dce779,['variante_ingredients'],1
dec628c6da,['variante_permutation'],1
dec68bbeb7,['variante_ingredients'],1
dec83da308,['variante_principale'],1
decebf54f9,['variante_ingredients'],1
decf90b27a,['variante_ingredients'],1
ded3912305,['variante_ingredients'],1
ded7aab135,['variante_ingredients'],1
deda4e17ea,['variante_permutation'],1
dedc97d1fe,['variante_ingredients'],1
dedcce6395,['variante_permutation'],1
dedf5e4480,['variante_ingredients'],1
deea8513b8,['variante_ingredients'],1
deec7025af,['variante_permutation'],1
def0c91fc7,['variante_ingredients'],1
def0ce3354,['variante_ingredients'],1
def33c5319,['variante_permutation'],1
def3f01d89,['variante_permutation'],1
def926decb,['variante_ingredients'],1
def9c36c95,['variante_ingredients'],1
defa6b2510,['variante_ingredients'],1
defac4fa78,['variante_ingredients'],1
defaf8f00f,['variante_ingredients'],1
defc0e2e51,['variante_ingredients'],1
defeefdcce,['variante_ingredients'],1
deffa6a6c3,['variante_ingredients'],1
df0044f88d,['variante_principale'],1
df00ef7d80,['variante_ingredients'],1
df020dbaaf,['variante_ingredients'],1
df057511cc,['variante_ingredients'],1
df06587ab5,['variante_ingredients'],1
df0907bd52,['variante_ingredients'],1
df0c469c50,['variante_ingredients'],1
df0f792c26,['variante_principale'],1
df13d1c934,['variante_ingredients'],1
df168174f7,['variante_ingredients'],1
df1c168170,['variante_ingredients'],1
df1cc8f50c,['variante_ingredients'],1
df1d37a6a4,['variante_ingredients'],1
df20a30f18,['variante_ingredients'],1
df20f65324,['variante_ingredients'],1
df23466552,['variante_principale'],1
df2534c1d1,['variante_ingredients'],1
df2717e42a,['variante_permutation'],1
df271f3155,['variante_ingredients'],1
df2b93cd3d,['variante_ingredients'],1
df2ceacfa9,"['variante_ingredients', 'variante_principale']",2
df30eb478c,['variante_ingredients'],1
df313c4d3a,['variante_principale'],1
df314d4b26,['variante_ingredients'],1
df318de062,"['variante_ingredients', 'variante_permutation']",2
df38a49427,['variante_principale'],1
df39d5f28d,['variante_ingredients'],1
df3c662498,['variante_ingredients'],1
df43534cf8,['variante_principale'],1
df435da8a2,['variante_ingredients'],1
df485fb5eb,['variante_ingredients'],1
df4b5a37f1,['variante_ingredients'],1
df4b8e800a,['variante_ingredients'],1
df4bd1fd67,['variante_ingredients'],1
df4d479ec0,['variante_ingredients'],1
df4d9ccc58,['variante_ingredients'],1
df53013cb9,['variante_ingredients'],1
df54b5a970,['variante_ingredients'],1
df55a96bbc,['variante_ingredients'],1
df57548d5f,['variante_ingredients'],1
df5d0eea90,['variante_ingredients'],1
df5d7e7701,['variante_ingredients'],1
df60936ab5,['variante_permutation'],1
df60941c14,"['variante_ingredients', 'variante_permutation']",2
df62450dd6,['variante_ingredients'],1
df697ee8bf,['variante_ingredients'],1
df69edc29a,['variante_ingredients'],1
df6b2deba4,['variante_ingredients'],1
df6ede720d,['variante_principale'],1
df744f9556,['variante_principale'],1
df787745c0,['variante_principale'],1
df7a03c7cd,['variante_ingredients'],1
df7d4a55ee,['variante_principale'],1
df83c3877d,['variante_ingredients'],1
df83e25b5d,['variante_ingredients'],1
df855cf635,['variante_ingredients'],1
df88ea0f9a,['variante_ingredients'],1
df8b78d242,['variante_ingredients'],1
df8c4c4509,['variante_ingredients'],1
df8f77fac5,['variante_permutation'],1
df95eec7a6,['variante_permutation'],1
df96e79285,['variante_ingredients'],1
df9b4f6300,['variante_ingredients'],1
df9ea2280e,['variante_ingredients'],1
df9f2bfd4e,['variante_ingredients'],1
dfa062ea3e,['variante_ingredients'],1
dfa0669b50,['variante_ingredients'],1
dfa2338ffc,['variante_ingredients'],1
dfa32613f1,['variante_ingredients'],1
dfa329a634,['variante_ingredients'],1
dfa446eae9,['variante_ingredients'],1
dfa5d6a756,['variante_ingredients'],1
dfa724fdda,['variante_ingredients'],1
dfabb89425,['variante_ingredients'],1
dfb04645af,['variante_ingredients'],1
dfb0d44983,['variante_permutation'],1
dfb101e907,['variante_ingredients'],1
dfb1cc29eb,"['variante_ingredients', 'variante_permutation']",2
dfb7bccb28,['variante_ingredients'],1
dfb899ed7c,['variante_principale'],1
dfbdef8d1c,['variante_ingredients'],1
dfbfea62e2,['variante_ingredients'],1
dfc1c1f898,['variante_principale'],1
dfc1cbd311,['variante_ingredients'],1
dfc9efb505,['variante_ingredients'],1
dfcb99715e,['variante_principale'],1
dfcba14a69,['variante_ingredients'],1
dfcf4fb9de,['variante_ingredients'],1
dfd021f9aa,['variante_principale'],1
dfd0778d4a,['variante_ingredients'],1
dfd2e9be8f,['variante_ingredients'],1
dfd45c8650,['variante_ingredients'],1
dfd486b19d,"['variante_ingredients', 'variante_permutation']",2
dfd71871c2,['variante_ingredients'],1
dfdd1788fc,['variante_ingredients'],1
dfdf4732da,['variante_ingredients'],1
dfe10c4c48,['variante_ingredients'],1
dfe1952636,['variante_permutation'],1
dfe221a33c,['variante_permutation'],1
dfe6900470,['variante_ingredients'],1
dfe7754f62,['variante_ingredients'],1
dfe7c12b37,"['variante_ingredients', 'variante_permutation']",2
dfe8928024,['variante_ingredients'],1
dfe93975da,['variante_ingredients'],1
dfea48df69,['variante_ingredients'],1
dfee7317a2,['variante_ingredients'],1
dfefabc69d,['variante_ingredients'],1
dff01454b5,['variante_principale'],1
dff020e21e,['variante_ingredients'],1
dff200a682,['variante_ingredients'],1
dff2dd6cd6,['variante_principale'],1
dff422c3b4,['variante_ingredients'],1
dff4ea572b,['variante_ingredients'],1
dff5ddb9c3,['variante_ingredients'],1
dffa662427,['variante_permutation'],1
dffa7eae53,['variante_permutation'],1
dffcea81c4,['variante_ingredients'],1
dffe484217,['variante_ingredients'],1
dffed547d0,['variante_permutation'],1
e001a0e44e,['variante_ingredients'],1
e0021e9058,['variante_ingredients'],1
e002d058df,['variante_ingredients'],1
e0042b6417,['variante_principale'],1
e007e633c9,['variante_ingredients'],1
e009c7ba70,['variante_ingredients'],1
e00adaee5b,['variante_ingredients'],1
e013500511,['variante_ingredients'],1
e014ca2cd4,['variante_ingredients'],1
e02200da26,['variante_ingredients'],1
e023646b50,['variante_ingredients'],1
e02a7eb36e,"['variante_ingredients', 'variante_permutation']",2
e02ce69c3d,['variante_ingredients'],1
e0333f8e54,['variante_ingredients'],1
e03c13404e,['variante_permutation'],1
e04087f3fa,['variante_ingredients'],1
e0414dade2,['variante_ingredients'],1
